NAME,GEO_ID,households,CountyFIPS,Annual Median Household Income,Annual Transportation Cost,Annual Housing Cost,Annual Housing and Transportation Cost,Transportation Cost as % of Annual Median Household Income,Housing Cost as % of Annual Median Household Income,Housing and Transportation Cost as % of Annual Median Household Income,'Discretionary Spending': Median Annual Household Income Minus Housing and Transportation Costs,Year
Block Group 1; Census Tract 117; Davidson County; Tennessee,470370117001,328.0,37.0,72031.0,13521.0,26736.0,40257.0,18.771084671877386,37.117352251114106,55.88843692299149,31774.0,2020
Block Group 3; Census Tract 127.01; Davidson County; Tennessee,470370127013,442.0,37.0,-666666666.0,12414.0,10848.0,23262.0,-0.0018621000018620999,-0.0016272000016272,-0.0034893000034893,-666689928.0,2020
Block Group 2; Census Tract 115; Davidson County; Tennessee,470370115002,557.0,37.0,75926.0,13816.0,14784.0,28600.0,18.196665173985195,19.47159075942365,37.668255933408844,47326.0,2020
Block Group 5; Census Tract 110.01; Davidson County; Tennessee,470370110015,502.0,37.0,-666666666.0,13912.0,13116.0,27028.0,-0.0020868000020868,-0.0019674000019674,-0.0040542000040542,-666693694.0,2020
Block Group 3; Census Tract 156.18; Davidson County; Tennessee,470370156183,210.0,37.0,86696.0,14896.0,15168.0,30064.0,17.181876903201992,17.49561686813694,34.67749377133893,56632.0,2020
Block Group 2; Census Tract 132.01; Davidson County; Tennessee,470370132012,709.0,37.0,58911.0,13646.0,16044.0,29690.0,23.163755495578076,27.23430259204563,50.398058087623696,29221.0,2020
Block Group 2; Census Tract 128.02; Davidson County; Tennessee,470370128022,311.0,37.0,79271.0,14499.0,12480.0,26979.0,18.290421465605327,15.74346230021067,34.033883765816,52292.0,2020
Block Group 3; Census Tract 153; Davidson County; Tennessee,470370153003,905.0,37.0,90147.0,15289.0,15684.0,30973.0,16.96007631978879,17.398249525774567,34.35832584556336,59174.0,2020
Block Group 2; Census Tract 107.02; Davidson County; Tennessee,470370107022,748.0,37.0,37022.0,9985.0,9168.0,19153.0,26.970450002701096,24.763654043541678,51.73410404624278,17869.0,2020
Block Group 4; Census Tract 174.02; Davidson County; Tennessee,470370174024,853.0,37.0,64316.0,11495.0,15408.0,26903.0,17.872691087754212,23.956713725977984,41.8294048137322,37413.0,2020
Block Group 1; Census Tract 109.04; Davidson County; Tennessee,470370109041,878.0,37.0,39434.0,11103.0,11064.0,22167.0,28.15590607090328,28.057006644012784,56.212912714916065,17267.0,2020
Block Group 1; Census Tract 109.03; Davidson County; Tennessee,470370109031,279.0,37.0,75684.0,11089.0,11268.0,22357.0,14.651709740499975,14.888219438718883,29.53992917921886,53327.0,2020
Block Group 1; Census Tract 119; Davidson County; Tennessee,470370119001,582.0,37.0,60339.0,9912.0,12804.0,22716.0,16.427186396857753,21.220106398846518,37.647292795704274,37623.0,2020
Block Group 3; Census Tract 174.02; Davidson County; Tennessee,470370174023,449.0,37.0,43049.0,12507.0,11400.0,23907.0,29.052939673395432,26.48145136936979,55.53439104276522,19142.0,2020
Block Group 3; Census Tract 192; Davidson County; Tennessee,470370192003,362.0,37.0,95625.0,11236.0,13824.0,25060.0,11.750065359477125,14.456470588235293,26.206535947712418,70565.0,2020
Block Group 1; Census Tract 177.02; Davidson County; Tennessee,470370177021,843.0,37.0,119821.0,11987.0,29544.0,41531.0,10.004089433404829,24.656779696380436,34.66086912978527,78290.0,2020
Block Group 2; Census Tract 166; Davidson County; Tennessee,470370166002,654.0,37.0,65997.0,9498.0,17868.0,27366.0,14.39156325287513,27.073957907177597,41.46552116005273,38631.0,2020
Block Group 2; Census Tract 108.01; Davidson County; Tennessee,470370108012,1200.0,37.0,76429.0,12677.0,14424.0,27101.0,16.586635962788993,18.872417537845582,35.459053500634575,49328.0,2020
Block Group 2; Census Tract 195.02; Davidson County; Tennessee,470370195022,807.0,37.0,82276.0,9050.0,26652.0,35702.0,10.999562448344596,32.39340755505859,43.39297000340318,46574.0,2020
Block Group 4; Census Tract 178; Davidson County; Tennessee,470370178004,335.0,37.0,115337.0,10613.0,19836.0,30449.0,9.201730580819685,17.198297163962994,26.40002774478268,84888.0,2020
Block Group 1; Census Tract 196; Davidson County; Tennessee,470370196001,635.0,37.0,55139.0,12087.0,14508.0,26595.0,21.920963383449102,26.311685014236748,48.23264839768585,28544.0,2020
Block Group 1; Census Tract 194.02; Davidson County; Tennessee,470370194021,559.0,37.0,139821.0,12038.0,25992.0,38030.0,8.609579390792513,18.58948226661231,27.199061657404826,101791.0,2020
Block Group 2; Census Tract 133; Davidson County; Tennessee,470370133002,522.0,37.0,104500.0,11938.0,23400.0,35338.0,11.423923444976076,22.392344497607656,33.816267942583735,69162.0,2020
Block Group 3; Census Tract 105.01; Davidson County; Tennessee,470370105013,490.0,37.0,87454.0,13736.0,15336.0,29072.0,15.706542868250736,17.536076108582797,33.24261897683354,58382.0,2020
Block Group 3; Census Tract 117; Davidson County; Tennessee,470370117003,445.0,37.0,103259.0,12147.0,19656.0,31803.0,11.763623509815126,19.035628855596123,30.799252365411245,71456.0,2020
Block Group 3; Census Tract 182.05; Davidson County; Tennessee,470370182053,1009.0,37.0,85562.0,10635.0,17640.0,28275.0,12.429583226198545,20.616628877305345,33.04621210350389,57287.0,2020
Block Group 3; Census Tract 184.09; Davidson County; Tennessee,470370184093,532.0,37.0,70765.0,13050.0,16752.0,29802.0,18.44131986151346,23.67271956475659,42.11403942627005,40963.0,2020
Block Group 3; Census Tract 154.02; Davidson County; Tennessee,470370154023,337.0,37.0,55875.0,13130.0,11172.0,24302.0,23.498881431767337,19.99463087248322,43.49351230425056,31573.0,2020
Block Group 3; Census Tract 158.05; Davidson County; Tennessee,470370158053,527.0,37.0,70104.0,13645.0,13188.0,26833.0,19.46393929019742,18.812050667579598,38.27598995777702,43271.0,2020
Block Group 2; Census Tract 119; Davidson County; Tennessee,470370119002,581.0,37.0,59392.0,10930.0,17592.0,28522.0,18.40315193965517,29.620150862068968,48.023302801724135,30870.0,2020
Block Group 3; Census Tract 104.03; Davidson County; Tennessee,470370104033,656.0,37.0,22779.0,10318.0,8280.0,18598.0,45.296106062601524,36.349269063611224,81.64537512621274,4181.0,2020
Block Group 2; Census Tract 106.01; Davidson County; Tennessee,470370106012,548.0,37.0,73328.0,12872.0,16524.0,29396.0,17.554003927558366,22.53436613571896,40.08837006327733,43932.0,2020
Block Group 2; Census Tract 110.01; Davidson County; Tennessee,470370110012,981.0,37.0,63690.0,11379.0,12096.0,23475.0,17.866227037211495,18.991992463495055,36.85821950070655,40215.0,2020
Block Group 2; Census Tract 105.01; Davidson County; Tennessee,470370105012,432.0,37.0,88618.0,14452.0,15360.0,29812.0,16.30819923717529,17.332821774357356,33.641021011532644,58806.0,2020
Block Group 3; Census Tract 167; Davidson County; Tennessee,470370167003,671.0,37.0,161250.0,12383.0,36588.0,48971.0,7.67937984496124,22.690232558139535,30.369612403100778,112279.0,2020
Block Group 1; Census Tract 156.17; Davidson County; Tennessee,470370156171,558.0,37.0,79375.0,14810.0,14928.0,29738.0,18.658267716535434,18.80692913385827,37.4651968503937,49637.0,2020
Block Group 2; Census Tract 194.01; Davidson County; Tennessee,470370194012,530.0,37.0,26227.0,7892.0,4512.0,12404.0,30.09112746406375,17.20364509856255,47.2947725626263,13823.0,2020
Block Group 1; Census Tract 159; Davidson County; Tennessee,470370159001,802.0,37.0,13845.0,7649.0,3792.0,11441.0,55.247381726254964,27.388949079089926,82.6363308053449,2404.0,2020
Block Group 1; Census Tract 162; Davidson County; Tennessee,470370162001,585.0,37.0,17669.0,8675.0,13068.0,21743.0,49.09728903729696,73.96004301318693,123.05733205048391,-4074.0,2020
Block Group 1; Census Tract 106.01; Davidson County; Tennessee,470370106011,354.0,37.0,80903.0,16442.0,11772.0,28214.0,20.323102975167792,14.55075831551364,34.87386129068143,52689.0,2020
Block Group 3; Census Tract 191.19; Davidson County; Tennessee,470370191193,1166.0,37.0,109403.0,15419.0,14628.0,30047.0,14.093763425134595,13.370748516951089,27.464511942085686,79356.0,2020
Block Group 2; Census Tract 190.04; Davidson County; Tennessee,470370190042,464.0,37.0,55445.0,13097.0,12756.0,25853.0,23.621606997925873,23.006583100369735,46.628190098295605,29592.0,2020
Block Group 2; Census Tract 102.01; Davidson County; Tennessee,470370102012,408.0,37.0,76433.0,15879.0,18924.0,34803.0,20.775057893841662,24.758939201653735,45.5339970954954,41630.0,2020
Block Group 1; Census Tract 156.23; Davidson County; Tennessee,470370156231,954.0,37.0,76484.0,14781.0,18528.0,33309.0,19.32561058522044,24.2246744417133,43.550285026933736,43175.0,2020
Block Group 3; Census Tract 108.01; Davidson County; Tennessee,470370108013,553.0,37.0,68467.0,13728.0,12864.0,26592.0,20.050535294375393,18.788613492631487,38.83914878700688,41875.0,2020
Block Group 1; Census Tract 156.19; Davidson County; Tennessee,470370156191,643.0,37.0,49083.0,15894.0,14424.0,30318.0,32.38188374793717,29.386956787482426,61.7688405354196,18765.0,2020
Block Group 1; Census Tract 191.16; Davidson County; Tennessee,470370191161,1135.0,37.0,102974.0,14734.0,21192.0,35926.0,14.308466214772661,20.57995222094898,34.88841843572164,67048.0,2020
Block Group 3; Census Tract 156.14; Davidson County; Tennessee,470370156143,608.0,37.0,59773.0,15005.0,16788.0,31793.0,25.103307513425793,28.086259682465325,53.189567195891115,27980.0,2020
Block Group 2; Census Tract 155.01; Davidson County; Tennessee,470370155012,946.0,37.0,70969.0,13262.0,16392.0,29654.0,18.687032366244416,23.09740872775437,41.78444109399879,41315.0,2020
Block Group 1; Census Tract 184.07; Davidson County; Tennessee,470370184071,1151.0,37.0,121875.0,15952.0,20784.0,36736.0,13.088820512820512,17.053538461538462,30.142358974358974,85139.0,2020
Block Group 4; Census Tract 133; Davidson County; Tennessee,470370133004,603.0,37.0,-666666666.0,11390.0,20892.0,32282.0,-0.0017085000017085,-0.0031338000031338,-0.0048423000048423,-666698948.0,2020
Block Group 1; Census Tract 174.02; Davidson County; Tennessee,470370174021,451.0,37.0,65938.0,12604.0,14892.0,27496.0,19.11492614274015,22.58485243713792,41.699778579878064,38442.0,2020
Block Group 1; Census Tract 189.05; Davidson County; Tennessee,470370189051,286.0,37.0,90388.0,13575.0,16116.0,29691.0,15.018586538036022,17.829800415984423,32.84838695402045,60697.0,2020
Block Group 3; Census Tract 156.37; Davidson County; Tennessee,470370156373,983.0,37.0,49875.0,11599.0,14220.0,25819.0,23.256140350877192,28.51127819548872,51.76741854636592,24056.0,2020
Block Group 3; Census Tract 113; Davidson County; Tennessee,470370113003,732.0,37.0,44750.0,13572.0,14292.0,27864.0,30.32849162011173,31.937430167597764,62.2659217877095,16886.0,2020
Block Group 2; Census Tract 143; Davidson County; Tennessee,470370143002,376.0,37.0,51750.0,11028.0,13572.0,24600.0,21.310144927536232,26.226086956521737,47.53623188405797,27150.0,2020
Block Group 1; Census Tract 156.24; Davidson County; Tennessee,470370156241,1078.0,37.0,63770.0,11053.0,15684.0,26737.0,17.332601536772778,24.59463697663478,41.92723851340756,37033.0,2020
Block Group 1; Census Tract 168; Davidson County; Tennessee,470370168001,1059.0,37.0,107321.0,9596.0,12816.0,22412.0,8.941400098769114,11.9417448588813,20.883144957650412,84909.0,2020
Block Group 1; Census Tract 178; Davidson County; Tennessee,470370178001,573.0,37.0,104683.0,12935.0,21876.0,34811.0,12.356352034236695,20.897375887202315,33.253727921439015,69872.0,2020
Block Group 3; Census Tract 191.16; Davidson County; Tennessee,470370191163,1005.0,37.0,102361.0,15779.0,18468.0,34247.0,15.415050654057696,18.04202772540323,33.457078379460924,68114.0,2020
Block Group 2; Census Tract 156.32; Davidson County; Tennessee,470370156322,250.0,37.0,66419.0,13017.0,16824.0,29841.0,19.59830771315437,25.33010132642768,44.92840903958204,36578.0,2020
Block Group 3; Census Tract 133; Davidson County; Tennessee,470370133003,549.0,37.0,87260.0,11842.0,23220.0,35062.0,13.570937428374972,26.61013064405226,40.18106807242723,52198.0,2020
Block Group 3; Census Tract 108.02; Davidson County; Tennessee,470370108023,549.0,37.0,93750.0,14094.0,13788.0,27882.0,15.0336,14.7072,29.7408,65868.0,2020
Block Group 2; Census Tract 182.01; Davidson County; Tennessee,470370182012,447.0,37.0,135333.0,14478.0,24876.0,39354.0,10.698055906541642,18.381326062379465,29.079381968921105,95979.0,2020
Block Group 2; Census Tract 177.02; Davidson County; Tennessee,470370177022,746.0,37.0,154063.0,13430.0,27960.0,41390.0,8.71721308815225,18.14841980228867,26.86563289044092,112673.0,2020
Block Group 1; Census Tract 134; Davidson County; Tennessee,470370134001,723.0,37.0,132357.0,12145.0,25620.0,37765.0,9.175940826703537,19.356739726648385,28.53268055335192,94592.0,2020
Block Group 3; Census Tract 182.01; Davidson County; Tennessee,470370182013,409.0,37.0,149375.0,14142.0,33792.0,47934.0,9.46744769874477,22.622259414225944,32.089707112970714,101441.0,2020
Block Group 4; Census Tract 186.02; Davidson County; Tennessee,470370186024,419.0,37.0,250001.0,15177.0,30972.0,46149.0,6.070775716897132,12.38875044499822,18.459526161895354,203852.0,2020
Block Group 1; Census Tract 186.01; Davidson County; Tennessee,470370186011,535.0,37.0,250001.0,15192.0,43272.0,58464.0,6.076775692897229,17.30873076507694,23.385506457974166,191537.0,2020
Block Group 3; Census Tract 181.02; Davidson County; Tennessee,470370181023,454.0,37.0,231302.0,15211.0,32376.0,47587.0,6.576250961945854,13.997284934847082,20.57353589679294,183715.0,2020
Block Group 1; Census Tract 153; Davidson County; Tennessee,470370153001,483.0,37.0,98403.0,15687.0,17808.0,33495.0,15.941587146733333,18.097009237523245,34.03859638425658,64908.0,2020
Block Group 1; Census Tract 158.04; Davidson County; Tennessee,470370158041,889.0,37.0,45905.0,12089.0,11736.0,23825.0,26.33482191482409,25.565842500816906,51.900664415640996,22080.0,2020
Block Group 2; Census Tract 121; Davidson County; Tennessee,470370121002,772.0,37.0,139659.0,12879.0,26412.0,39291.0,9.221747255815952,18.911777973492576,28.133525229308532,100368.0,2020
Block Group 3; Census Tract 156.26; Davidson County; Tennessee,470370156263,443.0,37.0,115313.0,16711.0,17376.0,34087.0,14.491861281902302,15.068552548281634,29.560413830183936,81226.0,2020
Block Group 2; Census Tract 193; Davidson County; Tennessee,470370193002,731.0,37.0,18400.0,8336.0,1164.0,9500.0,45.30434782608695,6.32608695652174,51.63043478260869,8900.0,2020
Block Group 2; Census Tract 135; Davidson County; Tennessee,470370135002,606.0,37.0,116563.0,11346.0,19908.0,31254.0,9.733792026629375,17.07917606787746,26.812968094506832,85309.0,2020
Block Group 2; Census Tract 180; Davidson County; Tennessee,470370180002,314.0,37.0,164274.0,13264.0,25956.0,39220.0,8.074314864190315,15.800430987253003,23.874745851443322,125054.0,2020
Block Group 3; Census Tract 101.05; Davidson County; Tennessee,470370101053,588.0,37.0,44257.0,14376.0,13800.0,28176.0,32.48299704001627,31.18150801003231,63.66450505004858,16081.0,2020
Block Group 2; Census Tract 137.02; Davidson County; Tennessee,470370137022,477.0,37.0,54082.0,9458.0,8016.0,17474.0,17.488258570319147,14.821937058540735,32.31019562885988,36608.0,2020
Block Group 3; Census Tract 195.02; Davidson County; Tennessee,470370195023,1209.0,37.0,75248.0,8383.0,22656.0,31039.0,11.140495428449926,30.108441420369974,41.2489368488199,44209.0,2020
Block Group 3; Census Tract 187; Davidson County; Tennessee,470370187003,240.0,37.0,211111.0,15867.0,44676.0,60543.0,7.515951324184908,21.162326927540487,28.6782782517254,150568.0,2020
Block Group 1; Census Tract 188.04; Davidson County; Tennessee,470370188041,897.0,37.0,155750.0,16251.0,25824.0,42075.0,10.434028892455858,16.580417335473516,27.014446227929373,113675.0,2020
Block Group 4; Census Tract 185; Davidson County; Tennessee,470370185004,316.0,37.0,217250.0,14628.0,41820.0,56448.0,6.7332566168009205,19.249712313003453,25.982968929804372,160802.0,2020
Block Group 3; Census Tract 191.06; Davidson County; Tennessee,470370191063,943.0,37.0,73934.0,12719.0,15336.0,28055.0,17.203181215678846,20.742824681472666,37.946005897151515,45879.0,2020
Block Group 3; Census Tract 191.10; Davidson County; Tennessee,470370191103,721.0,37.0,63808.0,13640.0,12840.0,26480.0,21.376629889669008,20.12286860581745,41.499498495486456,37328.0,2020
Block Group 2; Census Tract 184.12; Davidson County; Tennessee,470370184122,1080.0,37.0,74583.0,12009.0,18948.0,30957.0,16.101524476087047,25.405253207835564,41.50677768392261,43626.0,2020
Block Group 2; Census Tract 171; Davidson County; Tennessee,470370171002,764.0,37.0,89226.0,12000.0,28260.0,40260.0,13.448994687647097,31.672382489408918,45.12137717705602,48966.0,2020
Block Group 3; Census Tract 189.02; Davidson County; Tennessee,470370189023,470.0,37.0,113565.0,11170.0,13704.0,24874.0,9.835776867873024,12.067098137630431,21.902875005503457,88691.0,2020
Block Group 1; Census Tract 107.01; Davidson County; Tennessee,470370107011,416.0,37.0,37313.0,10334.0,11700.0,22034.0,27.6954412671187,31.356363733819315,59.051805000938,15279.0,2020
Block Group 3; Census Tract 166; Davidson County; Tennessee,470370166003,523.0,37.0,80769.0,9749.0,21948.0,31697.0,12.070224962547512,27.173791925119783,39.2440168876673,49072.0,2020
Block Group 2; Census Tract 184.11; Davidson County; Tennessee,470370184112,424.0,37.0,96429.0,14489.0,18972.0,33461.0,15.0255628493503,19.674579224092337,34.700142073442635,62968.0,2020
Block Group 1; Census Tract 184.11; Davidson County; Tennessee,470370184111,863.0,37.0,57031.0,11901.0,19296.0,31197.0,20.867598323718678,33.83423050621592,54.7018288299346,25834.0,2020
Block Group 1; Census Tract 9802; Davidson County; Tennessee,470379802001,0.0,37.0,-666666666.0,,,,,,,,2020
Block Group 2; Census Tract 154.04; Davidson County; Tennessee,470370154042,339.0,37.0,75000.0,14080.0,13932.0,28012.0,18.773333333333333,18.576,37.349333333333334,46988.0,2020
Block Group 4; Census Tract 156.13; Davidson County; Tennessee,470370156134,0.0,37.0,-666666666.0,,,,,,,,2020
Block Group 1; Census Tract 130.02; Davidson County; Tennessee,470370130021,0.0,37.0,-666666666.0,,,,,,,,2020
Block Group 1; Census Tract 9801; Davidson County; Tennessee,470379801001,0.0,37.0,-666666666.0,,,,,,,,2020
Block Group 1; Census Tract 110.02; Davidson County; Tennessee,470370110021,314.0,37.0,120333.0,15067.0,14916.0,29983.0,12.521087316031347,12.39560220388422,24.916689519915565,90350.0,2020
Block Group 1; Census Tract 191.11; Davidson County; Tennessee,470370191111,443.0,37.0,65018.0,11406.0,13644.0,25050.0,17.542834292042205,20.98495801162755,38.527792303669756,39968.0,2020
Block Group 1; Census Tract 180; Davidson County; Tennessee,470370180001,443.0,37.0,144583.0,12530.0,22044.0,34574.0,8.666302400697177,15.246605755863413,23.91290815656059,110009.0,2020
Block Group 2; Census Tract 154.02; Davidson County; Tennessee,470370154022,303.0,37.0,89444.0,15232.0,15012.0,30244.0,17.029649836769376,16.783685881668976,33.81333571843835,59200.0,2020
Block Group 2; Census Tract 182.03; Davidson County; Tennessee,470370182032,270.0,37.0,236094.0,13913.0,33432.0,47345.0,5.892991774462715,14.16046151109304,20.053453285555754,188749.0,2020
Block Group 2; Census Tract 191.08; Davidson County; Tennessee,470370191082,734.0,37.0,38809.0,11150.0,11448.0,22598.0,28.730449122626194,29.498312247159163,58.22876136978537,16211.0,2020
Block Group 2; Census Tract 181.02; Davidson County; Tennessee,470370181022,1113.0,37.0,52813.0,10345.0,17892.0,28237.0,19.587980232139817,33.87802245659213,53.46600268873194,24576.0,2020
Block Group 1; Census Tract 109.01; Davidson County; Tennessee,470370109011,535.0,37.0,78029.0,15939.0,14628.0,30567.0,20.4270207230645,18.74687616142716,39.17389688449167,47462.0,2020
Block Group 1; Census Tract 191.08; Davidson County; Tennessee,470370191081,482.0,37.0,41917.0,13333.0,12216.0,25549.0,31.80809695350335,29.143307011475056,60.95140396497841,16368.0,2020
Block Group 2; Census Tract 182.05; Davidson County; Tennessee,470370182052,577.0,37.0,134615.0,13754.0,21120.0,34874.0,10.217286335103815,15.689187683393383,25.906474018497192,99741.0,2020
Block Group 2; Census Tract 109.03; Davidson County; Tennessee,470370109032,1063.0,37.0,45526.0,13533.0,11796.0,25329.0,29.72587093089663,25.91046874313579,55.63633967403242,20197.0,2020
Block Group 2; Census Tract 184.07; Davidson County; Tennessee,470370184072,893.0,37.0,127928.0,16422.0,21816.0,38238.0,12.836908260896754,17.05334250515915,29.89025076605591,89690.0,2020
Block Group 1; Census Tract 154.01; Davidson County; Tennessee,470370154011,570.0,37.0,167105.0,15397.0,26688.0,42085.0,9.213967266090183,15.970796804404417,25.184764070494598,125020.0,2020
Block Group 2; Census Tract 184.08; Davidson County; Tennessee,470370184082,371.0,37.0,116389.0,16682.0,18816.0,35498.0,14.332969610530204,16.166476213387863,30.49944582391807,80891.0,2020
Block Group 3; Census Tract 156.34; Davidson County; Tennessee,470370156343,1480.0,37.0,68428.0,15644.0,16824.0,32468.0,22.861986321388905,24.58642660899047,47.44841293037938,35960.0,2020
Block Group 1; Census Tract 132.01; Davidson County; Tennessee,470370132011,569.0,37.0,58241.0,12110.0,14256.0,26366.0,20.792912209611785,24.47760168953143,45.27051389914322,31875.0,2020
Block Group 2; Census Tract 154.01; Davidson County; Tennessee,470370154012,784.0,37.0,68698.0,13741.0,16992.0,30733.0,20.002037905033625,24.7343445224024,44.73638242743602,37965.0,2020
Block Group 2; Census Tract 159; Davidson County; Tennessee,470370159002,392.0,37.0,62557.0,11911.0,13644.0,25555.0,19.040235305401474,21.810508815959846,40.85074412136132,37002.0,2020
Block Group 3; Census Tract 106.01; Davidson County; Tennessee,470370106013,978.0,37.0,56463.0,13656.0,12300.0,25956.0,24.185749960150897,21.78417724881781,45.969927208968706,30507.0,2020
Block Group 2; Census Tract 156.14; Davidson County; Tennessee,470370156142,450.0,37.0,65231.0,13049.0,15840.0,28889.0,20.00429243764468,24.28293296132207,44.287225398966754,36342.0,2020
Block Group 2; Census Tract 172; Davidson County; Tennessee,470370172002,399.0,37.0,82361.0,11239.0,14592.0,25831.0,13.646021782154175,17.717123395781982,31.363145177936158,56530.0,2020
Block Group 2; Census Tract 189.05; Davidson County; Tennessee,470370189052,1092.0,37.0,53214.0,11592.0,14964.0,26556.0,21.783741120757696,28.120419438493627,49.90416055925132,26658.0,2020
Block Group 3; Census Tract 104.01; Davidson County; Tennessee,470370104013,1242.0,37.0,56736.0,11855.0,14856.0,26711.0,20.8950225606317,26.184433164128595,47.079455724760294,30025.0,2020
Block Group 1; Census Tract 137.02; Davidson County; Tennessee,470370137021,935.0,37.0,67413.0,8084.0,15552.0,23636.0,11.991752332636137,23.06973432424013,35.06148665687627,43777.0,2020
Block Group 2; Census Tract 127.01; Davidson County; Tennessee,470370127012,1144.0,37.0,55657.0,12228.0,12588.0,24816.0,21.970282264584867,22.61710117325763,44.5873834378425,30841.0,2020
Block Group 4; Census Tract 153; Davidson County; Tennessee,470370153004,724.0,37.0,63478.0,13311.0,10596.0,23907.0,20.969469737546866,16.69239736601657,37.66186710356344,39571.0,2020
Block Group 1; Census Tract 116; Davidson County; Tennessee,470370116001,533.0,37.0,132863.0,13462.0,14652.0,28114.0,10.132241481827146,11.027900920497054,21.160142402324198,104749.0,2020
Block Group 1; Census Tract 103.02; Davidson County; Tennessee,470370103021,281.0,37.0,60951.0,14498.0,16872.0,31370.0,23.7863201588161,27.6812521533691,51.4675723121852,29581.0,2020
Block Group 2; Census Tract 191.05; Davidson County; Tennessee,470370191052,1025.0,37.0,24633.0,10419.0,11292.0,21711.0,42.296918767507,45.84094507368165,88.13786384118865,2922.0,2020
Block Group 1; Census Tract 195.01; Davidson County; Tennessee,470370195011,439.0,37.0,87538.0,7758.0,22056.0,29814.0,8.862436884552995,25.19591491695035,34.05835180150334,57724.0,2020
Block Group 3; Census Tract 114; Davidson County; Tennessee,470370114003,599.0,37.0,71284.0,12631.0,17436.0,30067.0,17.71926378991078,24.45990685146737,42.17917064137815,41217.0,2020
Block Group 4; Census Tract 112; Davidson County; Tennessee,470370112004,448.0,37.0,130000.0,13029.0,17640.0,30669.0,10.022307692307693,13.569230769230769,23.591538461538462,99331.0,2020
Block Group 1; Census Tract 156.35; Davidson County; Tennessee,470370156351,1086.0,37.0,117952.0,16321.0,17088.0,33409.0,13.836984536082475,14.487249050461203,28.324233586543677,84543.0,2020
Block Group 1; Census Tract 183.04; Davidson County; Tennessee,470370183041,900.0,37.0,119729.0,16560.0,19356.0,35916.0,13.831235540261758,16.16650936698711,29.99774490724887,83813.0,2020
Block Group 3; Census Tract 156.19; Davidson County; Tennessee,470370156193,653.0,37.0,107917.0,14987.0,12564.0,27551.0,13.887524671738467,11.642280641604195,25.529805313342663,80366.0,2020
Block Group 1; Census Tract 181.02; Davidson County; Tennessee,470370181021,472.0,37.0,248171.0,14209.0,28260.0,42469.0,5.725487667777459,11.387309556716941,17.1127972244944,205702.0,2020
Block Group 2; Census Tract 156.09; Davidson County; Tennessee,470370156092,1072.0,37.0,55114.0,10394.0,14544.0,24938.0,18.859092063722464,26.38893928947273,45.248031353195195,30176.0,2020
Block Group 1; Census Tract 184.12; Davidson County; Tennessee,470370184121,367.0,37.0,75741.0,14537.0,13392.0,27929.0,19.193039437028823,17.68130867033707,36.87434810736589,47812.0,2020
Block Group 3; Census Tract 188.04; Davidson County; Tennessee,470370188043,824.0,37.0,105906.0,14126.0,21780.0,35906.0,13.338243347874531,20.565407059090138,33.90365040696467,70000.0,2020
Block Group 3; Census Tract 137.01; Davidson County; Tennessee,470370137013,899.0,37.0,45879.0,9968.0,13260.0,23228.0,21.726715926676693,28.902112077421044,50.628828004097734,22651.0,2020
Block Group 3; Census Tract 184.12; Davidson County; Tennessee,470370184123,533.0,37.0,124732.0,13937.0,19752.0,33689.0,11.173556104287591,15.835551422249303,27.009107526536898,91043.0,2020
Block Group 2; Census Tract 116; Davidson County; Tennessee,470370116002,547.0,37.0,90568.0,13755.0,18168.0,31923.0,15.187483437858845,20.06006536525042,35.24754880310926,58645.0,2020
Block Group 2; Census Tract 161; Davidson County; Tennessee,470370161002,558.0,37.0,43750.0,10138.0,8028.0,18166.0,23.172571428571427,18.349714285714285,41.522285714285715,25584.0,2020
Block Group 2; Census Tract 177.01; Davidson County; Tennessee,470370177012,401.0,37.0,152105.0,13691.0,27636.0,41327.0,9.001019032904901,18.169027974096842,27.17004700700174,110778.0,2020
Block Group 1; Census Tract 183.03; Davidson County; Tennessee,470370183031,921.0,37.0,93864.0,12924.0,16752.0,29676.0,13.76885706980312,17.847097928918433,31.615954998721556,64188.0,2020
Block Group 2; Census Tract 191.12; Davidson County; Tennessee,470370191122,1137.0,37.0,55457.0,14420.0,14964.0,29384.0,26.002127774672267,26.983067962565592,52.98519573723786,26073.0,2020
Block Group 1; Census Tract 152; Davidson County; Tennessee,470370152001,920.0,37.0,65385.0,13485.0,14340.0,27825.0,20.623996329433357,21.93163569626061,42.55563202569397,37560.0,2020
Block Group 1; Census Tract 105.02; Davidson County; Tennessee,470370105021,595.0,37.0,64063.0,12368.0,13152.0,25520.0,19.305995660521674,20.529790986997174,39.83578664751885,38543.0,2020
Block Group 3; Census Tract 156.23; Davidson County; Tennessee,470370156233,1089.0,37.0,44860.0,10836.0,12036.0,22872.0,24.15514935354436,26.83013820775747,50.98528756130183,21988.0,2020
Block Group 1; Census Tract 127.01; Davidson County; Tennessee,470370127011,388.0,37.0,37879.0,13009.0,13440.0,26449.0,34.34356767602102,35.4814013041527,69.82496898017371,11430.0,2020
Block Group 1; Census Tract 113; Davidson County; Tennessee,470370113001,659.0,37.0,87384.0,12539.0,18732.0,31271.0,14.34930879794928,21.43641856632793,35.785727364277214,56113.0,2020
Block Group 2; Census Tract 156.23; Davidson County; Tennessee,470370156232,364.0,37.0,109219.0,13096.0,13500.0,26596.0,11.990587718254151,12.36048672849962,24.35107444675377,82623.0,2020
